Cliente,Edad,Score,Saldo
15698792,48,671,11976.977
15591724,44,560,14324.497
15571281,28,651,7956.298
15618950,26,644,9665.964
15735849,26,617,16594.799
15652948,33,738,9267.630000000001
15618155,45,663,8319.511999999999
15566378,48,515,12938.794
15792922,38,639,13023.314
15770567,32,557,12350.253
15738042,37,543,14089.405999999999
15714920,44,585,16386.786
15673180,18,727,9381.67
15790322,32,660,11466.889
15739847,38,850,14675.668
15699415,46,618,15021.371
15665521,18,642,11118.353
15682868,40,850,9981.646
15733361,45,651,8671.405999999999
15581551,41,850,13283.807
15632051,42,550,12870.731
15590337,29,659,12319.212
15634551,46,727,11524.811
15669290,38,603,5936.076999999999
15613518,35,647,11266.869999999999
15728043,37,648,13850.351
15772604,36,578,15726.795000000002
15721715,40,769,13387.105
15688563,31,694,14198.927
15593778,29,779,4638.816000000001
15655360,72,782,14866.698999999999
15780909,34,769,11510.15
15757310,67,655,14836.338
15761706,39,705,14410.232
15658409,41,686,12887.671
15810010,36,678,11844.814999999999
15752294,38,582,13597.901000000002
15743193,37,644,11727.18
15624936,35,631,12920.549
15796834,35,652,10401.554
15723484,42,669,10387.339
15807120,52,841,11238.303
15810891,34,662,11773.179
15640407,45,821,13582.732999999998
15778838,38,783,11413.517
15742285,62,559,11875.662
15729019,34,602,9838.272
15608588,41,563,10052.092
15610557,35,695,7985.813
15653050,76,719,9505.229
15744914,42,539,17772.855
15669611,71,632,8311.668
15594786,34,772,11156.591
15649211,40,708,8301.571
15766066,28,668,12451.100999999999
15772216,67,738,13065.252
15755084,37,531,12185.445
15666767,35,508,8689.328
15690456,32,749,7952.313
15570533,55,621,13103.376
15797692,33,659,8993.962
15603135,59,634,9572.705
15687363,31,770,15504.756
15678057,44,524,11856.903
15586522,37,608,13046.102
15664539,35,683,6117.204
15583692,35,591,9019.434
15693131,24,581,9550.82
15779973,35,684,9996.776
15620557,37,561,10147.028999999999
15639549,33,718,7054.106
15618750,31,590,11221.161
15796790,47,573,15454.398000000001
15668309,40,350,11109.885
15732437,44,504,13187.307
15665158,27,813,13727.535999999998
15689322,31,641,15331.614000000001
15601977,44,497,12125.003999999999
15801462,31,716,10957.804
15566139,37,526,5357.318
15791006,34,760,5800.341
15668057,31,669,11300.066
15613048,40,648,13997.365
15803654,31,790,15129.016
15662337,50,744,12149.811
15650924,32,761,10351.539
15579820,38,704,10668.776
15641091,31,695,10608.92
15603111,71,850,6960.814
15797190,40,608,9620.232
15580493,33,469,12781.852
15735799,58,527,13731.842
15668971,40,583,5577.639
15603221,32,696,8442.162
15740043,32,606,8316.164999999999
15751926,42,821,8780.729
15607634,40,606,9529.386
15595036,30,726,9284.759
15636061,78,649,6834.586
15723013,28,613,7665.639999999999
15638621,39,735,6037.4980000000005
15566531,33,724,8804.688
15607301,63,651,12996.867
15694628,39,686,15773.16
15635775,33,781,8927.648
15644280,45,593,13882.519
15708362,63,793,10372.979
15771997,31,791,7549.924000000001
15730579,68,850,16944.54
15728005,57,698,11135.955
15791674,34,846,14238.860999999999
15754599,42,765,12331.139
15693690,52,574,11553.252
15728963,51,617,16727.371
15659710,25,581,7788.653
15658675,37,710,13579.563
15638788,32,550,9751.407000000001
15609735,51,533,12754.556
15771477,49,779,10616.037
15797149,36,563,14368.047
15636912,38,678,12448.353
15687828,31,644,8600.630000000001
15667424,43,682,11109.405
15687431,41,642,11517.171
15604515,22,737,11154.326
15682839,57,575,13793.694
15624677,37,543,12230.465
15646366,41,521,12058.653999999999
15623566,40,714,4652.069
15681274,56,726,10547.374
15706458,39,812,11573.071
15654222,30,757,14539.649
15704053,62,710,13107.842
15724321,47,516,12829.874
15621815,40,803,16552.671
15724876,38,560,8371.441
15612832,32,526,12554.005000000001
15804295,41,485,10025.475999999999
15662494,43,773,13815.057
15764916,43,616,9598.421
15638487,38,586,13685.842
15627859,29,607,10260.9
15583221,70,667,7735.692
15768495,32,700,11092.314999999999
15644103,78,659,15167.564999999999
15572021,29,798,8020.411
15609643,32,752,11558.749
15785358,46,586,10696.896
15782550,41,490,13965.904
15775761,69,610,8603.821
15680201,24,627,10277.32
15591985,51,708,7075.418
15789339,59,681,12278.151
15705174,68,656,15354.510999999999
15572114,40,673,12162.922
15804009,36,806,16798.317000000003
15662698,43,648,8115.3820000000005
15696047,35,501,9976.083999999999
15701160,43,556,12589.072
15632143,31,652,11914.855
15736778,60,807,7294.858
15734917,21,708,13397.435999999998
15643903,27,619,15448.398000000001
15569526,40,601,9862.713
15777067,64,445,13677.067000000001
15795511,39,800,9525.272
15610419,33,554,11741.395
15644994,54,714,13798.658
15703707,44,656,14357.151999999998
15659327,49,520,12119.764
15771323,39,480,12162.689999999999
15750549,30,660,8444.01
15744041,26,780,14035.670000000002
15777743,39,705,9222.456
15712568,40,515,12135.599
15617432,40,816,10900.326
15650424,48,641,14734.143
15728829,18,509,10298.391
15680430,49,601,9625.297999999999
15609187,27,455,15587.909
15609521,34,803,14292.916000000001
15752626,32,553,6408.209
15742091,35,825,11833.695
15787168,28,819,16825.321
15772363,42,772,10197.916000000001
15659364,23,685,16490.243
15794236,22,642,11181.252
15652981,30,600,11975.5
15722731,46,653,11955.61
15640507,35,762,11934.969000000001
15578878,30,569,13952.823
15744295,40,756,9477.311
15776558,31,673,10834.522
15596136,36,637,16693.988
15704597,33,644,17457.136
15648272,35,658,7182.933999999999
15581115,39,603,7676.967999999999
15763907,39,820,10461.429
15772421,31,645,12892.793
15711572,31,705,11094.193
15691170,29,590,9925.008
15813946,51,637,10468.283
15762762,45,648,11888.655
15629793,28,652,15682.37
15781298,39,808,12421.693
15622658,26,551,14425.851999999999
15658980,26,711,12879.363000000001
15701936,28,467,12631.526
15724200,38,584,11534.155
15738224,32,593,9916.229
15593283,48,705,15684.813
15814690,64,595,10573.632000000001
15807245,41,699,20011.776
15799358,46,516,6221.229
15809124,38,750,15153.24
15616367,39,581,12152.350999999999
15736327,46,567,6823.851
15746704,30,638,13680.853
15778304,24,646,9239.808
15588456,40,658,14356.612
15596405,25,546,12772.824
15762708,38,619,11965.849
15626012,26,459,14987.966
15792077,28,671,11985.952000000001
15718765,43,501,10453.324
15576615,37,719,14538.260999999999
15752650,37,681,12123.139
15797502,24,706,14107.857
15687329,32,763,10846.564999999999
15779423,39,716,7065.761
15619514,40,507,12010.543
15615430,55,678,12964.691
15716431,30,775,19109.174
15726179,43,757,13143.332999999999
15652999,33,742,13793.795000000002
15587640,43,718,9314.339
15580462,40,607,11254.445
15736371,34,633,12303.443
15610454,33,724,11927.844000000001
15578374,36,620,16931.272
15572182,33,505,10650.677
15770041,43,728,12841.261
15669414,62,486,11835.689
15777054,42,584,13747.913
15785490,50,771,10522.972
15577695,41,678,14808.810999999998
15574584,33,670,12667.969000000001
15719541,31,675,9082.627
15646310,24,684,14358.289
15697606,21,637,12571.22
15670427,37,662,15518.73
15796370,40,604,15545.543
15598331,40,764,10048.053
15796764,56,684,12758.598
15589420,40,795,10189.11
15811594,28,660,12892.988000000001
15645896,39,646,12168.191
15802909,56,706,13960.322
15722532,36,690,9176.011
15784124,41,645,9392.53
15776518,38,579,17573.935999999998
15721469,45,492,17029.504
15773338,58,739,10157.928
15784042,55,624,11879.36
15776229,44,682,11528.23
15655903,34,701,10798.037
15590177,44,718,13386.622
15568876,34,496,10272.335000000001
15770516,44,616,19321.302
15755731,53,635,11700.555
15574480,31,652,13286.259
15673020,49,678,20451.094
15643575,36,757,6534.971
15596811,36,667,13975.335000000001
15578865,50,632,10795.939
15605672,38,694,19592.639000000003
15759915,31,814,8777.252
15686219,38,611,7101.860000000001
15696388,38,755,11109.691
15713604,40,425,16677.66
15647800,34,850,10126.651
15813451,18,677,13479.687
15774586,43,692,11858.883
15603454,28,735,16045.414999999999
15593496,36,526,9113.217999999999
15683007,25,739,11311.312
15703923,41,744,19040.934
15732202,34,615,8350.311
15735078,53,724,13968.766
15798615,47,850,13730.187
15638494,39,625,12984.526
15696355,37,724,12548.939999999999
15739850,45,645,15541.760999999999
15707861,46,520,8521.661
15677783,38,764,11360.747
15681026,33,795,10455.272
15814664,33,740,12652.411
15642785,34,479,11759.348
15690164,33,627,8319.905
15590213,35,479,12592.098
15603794,48,623,11846.938
15733491,40,512,15353.757000000001
15587133,42,518,15102.704999999998
15721377,34,833,14475.181
15747927,26,758,15573.976
15695474,33,583,12253.186
15666295,50,610,11395.701
15656062,33,637,10337.780999999999
15703563,40,774,9301.747
15692664,58,677,9002.285
15719276,35,741,7437.149
15672754,42,498,15203.970000000001
15768163,46,655,13714.511999999999
15696175,35,602,9060.242
15586914,36,659,12384.149000000001
15581736,47,673,18357.954
15588839,30,606,18030.773
15798964,33,714,3501.66
15769959,53,597,8838.121000000001
15569266,28,644,15506.041000000001
15569892,35,516,5736.961
15682355,42,772,7507.531
15628319,28,792,13014.278999999999
